Дата;Бренд;Артикул;Назва товару;Кількість, шт;Сума, грн
Липень 2024;Djeco;DJ09737;"Djeco Набір скретч - наліпок ""Метал""";8,000;1 409,40
Липень 2024;Djeco;DJ09807;"Djeco Набір для творчості з дерев'яними намистинами ""Маленькі тварини""";34,000;11 632,14
Липень 2024;Djeco;DJ09808;"Djeco Набір для творчості з дерев'яними намистинами ""Квіти""";34,000;11 746,61
Липень 2024;Djeco;DJ09809;"Djeco Набір для творчості з дерев'яними намистинами ""Пташки""";18,000;6 106,02
Липень 2024;Djeco;DJ09810;"Djeco Набір для творчості з дерев'яними намистинами ""Метелики""";68,000;22 830,85
Липень 2024;Djeco;DJ09837;"DJECO Набір для виготовлення обручів ""Скарби мрій""";21,000;10 831,30
Липень 2024;Djeco;DJ09838;"Djeco Набір для плетіння браслетів ""Яскраві браслети""";81,000;45 926,07
Липень 2024;Djeco;DJ09839;"Djeco Набір для виготовлення прикрас ""Намистинки""";26,000;12 399,54
Липень 2024;Djeco;DJ09842;"Djeco Художній комплект вишивка ""Вечірня мода""";1,000;522,96
Липень 2024;Djeco;DJ09861;"Djeco Набір для творчості ""Всі друзі""";1,000;276,78
Липень 2024;Djeco;DJ09863;"Djeco Художній комплект аплікація ""М'які істоти""";33,000;13 100,64
Липень 2024;Djeco;DJ09864;"Djeco Художній комплект аплікація ""Солодка природа""";30,000;12 001,98
Липень 2024;Djeco;DJ09867;"Djeco Набір для творчості ""М'які собаки""";97,000;49 349,73
Липень 2024;Djeco;DJ09868;"Djeco Набір для творчості ""Кучеряві тварини""";34,000;13 826,06
Липень 2024;Djeco;DJ09869;"Djeco Художній комплект колаж ""Весела піна""";26,000;13 002,12
Липень 2024;Djeco;DJ09871;"Djeco Набір для творчості ""Пухнасті тварини""";22,000;12 106,06
Липень 2024;Djeco;DJ09888;"Djeco Набір для творчості ""Охайно, але весело""";16,000;6 400,62
Липень 2024;Djeco;DJ09897;"Djeco Набір для розфарбовування ""Сімейка лисиць""";5,000;3 163,44
Серпень 2024;Djeco;DJ00010;"Djeco Набір для виготовлення браслетів дружби ""Серця""";6,000;2 845,62
Серпень 2024;Djeco;DJ00014;"Djeco Набір для виготовлення браслетів дружби ""Веселка Куміхімо""";5,000;2 290,44
Серпень 2024;Djeco;DJ00016;"Djeco Набір для виготовлення браслетів дружби ""Птахи в небі""";12,000;5 365,38
Серпень 2024;Djeco;DJ00017;"Djeco Набір для виготовлення браслетів дружби ""Вишні""";8,000;3 824,76
Серпень 2024;Djeco;DJ00025;"DJECO Набір для виготовлення намиста ""Сріблясті бульбашки""";18,000;9 047,16
Серпень 2024;Djeco;DJ00026;"DJECO Набір для виготовлення намиста ""Золоті бульбашки""";31,000;15 152,58
Серпень 2024;Djeco;DJ00061;"DJECO Художній комплект для малювання ""Свійські тварини""";12,000;3 830,40
Серпень 2024;Djeco;DJ01612;"Djeco Настільна гра ""Рахуй з пінгвінами""";5,000;2 825,46
Серпень 2024;Djeco;DJ01663;"Djeco Розвиваюча гра ""Застібки""";6,000;2 664,90
Серпень 2024;Djeco;DJ01666;"Djeco Розвиваюча гра ""Ремінці""";3,000;1 738,38
Серпень 2024;Djeco;DJ01669;"Djeco Розвиваюча гра ""З'єднай тваринок""";2,000;1 065,42
Серпень 2024;Djeco;DJ01698;"Djeco Набір ігор 4в1 ""Лудопарк""";10,000;8 159,33
Серпень 2024;Djeco;DJ02095;"Djeco Ігровий набір для свята ""Піратська вечірка""";2,000;256,80
Серпень 2024;Djeco;DJ02096;"Djeco Ігровий набір для свята ""Вечірка принцес""";2,000;256,80
Серпень 2024;Djeco;DJ05092;"Djeco Карткова гра ""Весела плутанина""";18,000;4 525,38
Серпень 2024;Djeco;DJ05095;"Djeco Карткова гра ""Мотамо""";11,000;2 234,28
Серпень 2024;Djeco;DJ05096;"Djeco Карткова гра ""Містерікс""";22,000;5 606,24
Серпень 2024;Djeco;DJ05098;"Djeco Гра ""Жахливий Бу""";7,000;2 282,77
Серпень 2024;Djeco;DJ05099;"Djeco Гра ""Найкращі собаки""";10,000;3 152,14
Серпень 2024;Djeco;DJ05104;"Djeco Гра ""БатаВаф""";20,000;5 374,68
Серпень 2024;Djeco;DJ05108;"Djeco Гра ""Піполо""";19,000;4 914,24
Серпень 2024;Djeco;DJ05117;"Djeco Гра ""Побудуй замок""";39,000;10 230,42
