Партнер,Артикул,Период,forecast_h1,forecast_h3,forecast_h6
БІ,302050I,2026-02,0.0,0.0,0.0
БІ,304889I,2026-02,1.4479146974645762,4.343744092393729,8.687488184787458
БІ,304890I,2026-02,1.4479146974645762,4.343744092393729,8.687488184787458
БІ,304893I,2026-02,0.852492522063697,2.557477566191091,5.114955132382182
БІ,305000I,2026-02,0.0,0.0,0.0
БІ,305031,2026-02,1.9442802678007247,5.832840803402174,11.665681606804348
БІ,305048I,2026-02,0.06393647536830278,0.19180942610490836,0.38361885220981673
БІ,305076I,2026-02,0.0,0.0,0.0
БІ,305079,2026-02,1.4479146974645762,4.343744092393729,8.687488184787458
БІ,305087,2026-02,1.7562675218151977,5.2688025654455934,10.537605130891187
БІ,305093m,2026-02,0.0,0.0,0.0
БІ,305100,2026-02,0.0,0.0,0.0
БІ,305101,2026-02,0.0,0.0,0.0
БІ,305102,2026-02,0.0,0.0,0.0
БІ,305108,2026-02,0.0,0.0,0.0
БІ,305109,2026-02,0.0,0.0,0.0
БІ,305110,2026-02,0.0,0.0,0.0
БІ,305111,2026-02,0.0,0.0,0.0
БІ,305112,2026-02,0.0,0.0,0.0
БІ,305113,2026-02,0.0,0.0,0.0
БІ,305114,2026-02,0.0,0.0,0.0
БІ,305115,2026-02,0.0,0.0,0.0
БІ,305116,2026-02,0.0,0.0,0.0
БІ,305174,2026-02,0.0,0.0,0.0
БІ,305192,2026-02,0.24315365196378527,0.7294609558913558,1.4589219117827117
БІ,305194,2026-02,0.0,0.0,0.0
БІ,305195,2026-02,0.0,0.0,0.0
БІ,305211,2026-02,0.0,0.0,0.0
БІ,305221,2026-02,0.41885227410651443,1.2565568223195434,2.5131136446390867
БІ,305225,2026-02,0.0,0.0,0.0
БІ,306161I,2026-02,2.3660585149670954,7.098175544901286,14.196351089802572
БІ,306307I,2026-02,1.4479146974645762,4.343744092393729,8.687488184787458
БІ,306588I,2026-02,0.0,0.0,0.0
БІ,306606,2026-02,1.036955636851542,3.110866910554626,6.221733821109252
БІ,306832,2026-02,0.0,0.0,0.0
БІ,306912I,2026-02,1.9442802678007247,5.832840803402174,11.665681606804348
БІ,307015,2026-02,0.31318923110968827,0.9395676933290649,1.8791353866581297
БІ,307038,2026-02,0.6057335806590126,1.8172007419770377,3.6344014839540755
БІ,310231,2026-02,0.0,0.0,0.0
БІ,310247I,2026-02,0.0,0.0,0.0
БІ,313000I,2026-02,0.0,0.0,0.0
БІ,313008I,2026-02,0.0,0.0,0.0
БІ,313021I,2026-02,0.27141176094276037,0.8142352828282811,1.6284705656565621
БІ,313037,2026-02,0.0,0.0,0.0
БІ,315023,2026-02,0.0,0.0,0.0
БІ,315058,2026-02,0.019597552041747672,0.058792656125243016,0.11758531225048603
БІ,315068,2026-02,0.0,0.0,0.0
БІ,315069I,2026-02,0.0,0.0,0.0
БІ,315072I,2026-02,0.0,0.0,0.0
БІ,315092,2026-02,1.7758650738569455,5.327595221570837,10.655190443141674
БІ,315093I,2026-02,1.9442802678007247,5.832840803402174,11.665681606804348
БІ,315107,2026-02,0.0,0.0,0.0
БІ,315127,2026-02,0.0,0.0,0.0
БІ,315132,2026-02,0.0,0.0,0.0
БІ,315133,2026-02,0.0,0.0,0.0
БІ,315134,2026-02,0.0,0.0,0.0
БІ,315178,2026-02,0.4514207277579858,1.3542621832739574,2.708524366547915
БІ,315193,2026-02,0.07995462749160656,0.23986388247481968,0.47972776494963937
БІ,315201,2026-02,1.2163548183722368,3.6490644551167106,7.298128910233421
БІ,315206,2026-02,0.0,0.0,0.0
БІ,315213,2026-02,0.0007917902197429855,0.0023753706592289565,0.004750741318457913
БІ,315214,2026-02,0.0,0.0,0.0
БІ,315238,2026-02,0.0,0.0,0.0
БІ,315259,2026-02,1.0405052680492237,3.121515804147671,6.243031608295342
БІ,315260,2026-02,1.1489978399394591,3.4469935198183776,6.893987039636755
БІ,315280,2026-02,0.852492522063697,2.557477566191091,5.114955132382182
БІ,315281,2026-02,0.852492522063697,2.557477566191091,5.114955132382182
БІ,315300,2026-02,0.0,0.0,0.0
БІ,315319,2026-02,1.6475212163215491,4.942563648964647,9.885127297929294
БІ,315338,2026-02,0.0,0.0,0.0
БІ,315364,2026-02,1.0405052680492237,3.121515804147671,6.243031608295342
БІ,316051I,2026-02,1.2794995035207966,3.8384985105623897,7.676997021124779
БІ,316139I,2026-02,0.0,0.0,0.0
БІ,316188I,2026-02,1.4479146974645762,4.343744092393729,8.687488184787458
БІ,316192I,2026-02,0.0,0.0,0.0
БІ,316196,2026-02,0.6057335806590126,1.8172007419770377,3.6344014839540755
БІ,316245I,2026-02,0.0,0.0,0.0
БІ,316258I,2026-02,0.0,0.0,0.0
БІ,316259,2026-02,0.7621205913930952,2.2863617741792854,4.572723548358571
БІ,316329,2026-02,1.9442802678007247,5.832840803402174,11.665681606804348
БІ,316355,2026-02,0.0,0.0,0.0
БІ,316497,2026-02,1.0131430100743646,3.0394290302230935,6.078858060446187
БІ,316564,2026-02,0.0,0.0,0.0
