weights,w_base,w_v12ext,w_v11g93,w_chronos_ft,w_v12ext_g93,OOF_recency,OOF_bias_recency_pct
"[0.7, 0.075, 0.075, 0.075, 0.075]",0.7,0.075,0.075,0.075,0.075,0.42335999999999996,-2.9094
"[0.675, 0.075, 0.075, 0.075, 0.1]",0.675,0.075,0.075,0.075,0.1,0.42405000000000004,-3.0282
"[0.65, 0.075, 0.075, 0.075, 0.125]",0.65,0.075,0.075,0.075,0.125,0.42479,-3.147
"[0.625, 0.075, 0.075, 0.075, 0.15]",0.625,0.075,0.075,0.075,0.15,0.4255,-3.2658
"[0.75, 0.075, 0.075, 0.1, 0.0]",0.75,0.075,0.075,0.1,0.0,0.42598,-2.838
"[0.725, 0.075, 0.075, 0.1, 0.025]",0.725,0.075,0.075,0.1,0.025,0.42662,-2.9570000000000003
"[0.7, 0.075, 0.075, 0.1, 0.05]",0.7,0.075,0.075,0.1,0.05,0.42733,-3.0758
"[0.675, 0.075, 0.075, 0.1, 0.075]",0.675,0.075,0.075,0.1,0.075,0.42807,-3.1946
"[0.65, 0.075, 0.075, 0.1, 0.1]",0.65,0.075,0.075,0.1,0.1,0.42878000000000005,-3.3134000000000006
"[0.625, 0.075, 0.075, 0.1, 0.125]",0.625,0.075,0.075,0.1,0.125,0.42954000000000003,-3.4322
"[0.6, 0.075, 0.075, 0.1, 0.15]",0.6,0.075,0.075,0.1,0.15,0.4303,-3.5509999999999997
"[0.725, 0.075, 0.075, 0.125, 0.0]",0.725,0.075,0.075,0.125,0.0,0.43107,-3.1239
"[0.7, 0.075, 0.075, 0.125, 0.025]",0.7,0.075,0.075,0.125,0.025,0.43176,-3.2427
"[0.675, 0.075, 0.075, 0.125, 0.05]",0.675,0.075,0.075,0.125,0.05,0.43247,-3.361
"[0.65, 0.075, 0.075, 0.125, 0.075]",0.65,0.075,0.075,0.125,0.075,0.4332,-3.4798000000000004
"[0.625, 0.075, 0.075, 0.125, 0.1]",0.625,0.075,0.075,0.125,0.1,0.43396,-3.5983
"[0.6, 0.075, 0.075, 0.125, 0.125]",0.6,0.075,0.075,0.125,0.125,0.43469,-3.7171000000000003
"[0.7, 0.075, 0.075, 0.15, 0.0]",0.7,0.075,0.075,0.15,0.0,0.43659000000000003,-3.4091
"[0.675, 0.075, 0.075, 0.15, 0.025]",0.675,0.075,0.075,0.15,0.025,0.4373,-3.5275999999999996
"[0.65, 0.075, 0.075, 0.15, 0.05]",0.65,0.075,0.075,0.15,0.05,0.43803,-3.6464
"[0.625, 0.075, 0.075, 0.15, 0.075]",0.625,0.075,0.075,0.15,0.075,0.43879,-3.7652
"[0.6, 0.075, 0.075, 0.15, 0.1]",0.6,0.075,0.075,0.15,0.1,0.43957,-3.8835
"[0.65, 0.075, 0.075, 0.2, 0.0]",0.65,0.075,0.075,0.2,0.0,0.44896,-3.9791999999999996
"[0.625, 0.075, 0.075, 0.2, 0.025]",0.625,0.075,0.075,0.2,0.025,0.44976,-4.098000000000001
"[0.6, 0.075, 0.075, 0.2, 0.05]",0.6,0.075,0.075,0.2,0.05,0.45054000000000005,-4.216799999999999
"[0.825, 0.075, 0.1, 0.0, 0.0]",0.825,0.075,0.1,0.0,0.0,0.41367,-1.8599
"[0.8, 0.075, 0.1, 0.0, 0.025]",0.8,0.075,0.1,0.0,0.025,0.4141,-1.9784
"[0.775, 0.075, 0.1, 0.0, 0.05]",0.775,0.075,0.1,0.0,0.05,0.41459,-2.0972
"[0.75, 0.075, 0.1, 0.0, 0.075]",0.75,0.075,0.1,0.0,0.075,0.41507,-2.216
"[0.725, 0.075, 0.1, 0.0, 0.1]",0.725,0.075,0.1,0.0,0.1,0.41563,-2.335
"[0.7, 0.075, 0.1, 0.0, 0.125]",0.7,0.075,0.1,0.0,0.125,0.41613,-2.4538
"[0.675, 0.075, 0.1, 0.0, 0.15]",0.675,0.075,0.1,0.0,0.15,0.41669,-2.5726000000000004
"[0.625, 0.075, 0.1, 0.0, 0.2]",0.625,0.075,0.1,0.0,0.2,0.41793,-2.8102
"[0.8, 0.075, 0.1, 0.025, 0.0]",0.8,0.075,0.1,0.025,0.0,0.41605000000000003,-2.1448
"[0.775, 0.075, 0.1, 0.025, 0.025]",0.775,0.075,0.1,0.025,0.025,0.41655,-2.2636
"[0.75, 0.075, 0.1, 0.025, 0.05]",0.75,0.075,0.1,0.025,0.05,0.41703,-2.3824
"[0.725, 0.075, 0.1, 0.025, 0.075]",0.725,0.075,0.1,0.025,0.075,0.41756,-2.5014
"[0.7, 0.075, 0.1, 0.025, 0.1]",0.7,0.075,0.1,0.025,0.1,0.41803999999999997,-2.6202
"[0.675, 0.075, 0.1, 0.025, 0.125]",0.675,0.075,0.1,0.025,0.125,0.41864,-2.739
"[0.65, 0.075, 0.1, 0.025, 0.15]",0.65,0.075,0.1,0.025,0.15,0.41922000000000004,-2.8578
"[0.6, 0.075, 0.1, 0.025, 0.2]",0.6,0.075,0.1,0.025,0.2,0.42045,-3.0951
"[0.775, 0.075, 0.1, 0.05, 0.0]",0.775,0.075,0.1,0.05,0.0,0.41901999999999995,-2.4299999999999997
"[0.75, 0.075, 0.1, 0.05, 0.025]",0.75,0.075,0.1,0.05,0.025,0.41952,-2.5488
"[0.725, 0.075, 0.1, 0.05, 0.05]",0.725,0.075,0.1,0.05,0.05,0.42005000000000003,-2.6678
"[0.7, 0.075, 0.1, 0.05, 0.075]",0.7,0.075,0.1,0.05,0.075,0.42057,-2.7866
"[0.675, 0.075, 0.1, 0.05, 0.1]",0.675,0.075,0.1,0.05,0.1,0.42118999999999995,-2.9051
"[0.65, 0.075, 0.1, 0.05, 0.125]",0.65,0.075,0.1,0.05,0.125,0.42179,-3.0239000000000003
"[0.625, 0.075, 0.1, 0.05, 0.15]",0.625,0.075,0.1,0.05,0.15,0.42235999999999996,-3.1427
"[0.75, 0.075, 0.1, 0.075, 0.0]",0.75,0.075,0.1,0.075,0.0,0.42261,-2.7157
"[0.725, 0.075, 0.1, 0.075, 0.025]",0.725,0.075,0.1,0.075,0.025,0.42318,-2.8344
"[0.7, 0.075, 0.1, 0.075, 0.05]",0.7,0.075,0.1,0.075,0.05,0.42376,-2.9527
"[0.675, 0.075, 0.1, 0.075, 0.075]",0.675,0.075,0.1,0.075,0.075,0.42447,-3.0715
"[0.65, 0.075, 0.1, 0.075, 0.1]",0.65,0.075,0.1,0.075,0.1,0.42516,-3.1902999999999997
"[0.625, 0.075, 0.1, 0.075, 0.125]",0.625,0.075,0.1,0.075,0.125,0.42591999999999997,-3.3091
"[0.6, 0.075, 0.1, 0.075, 0.15]",0.6,0.075,0.1,0.075,0.15,0.42666000000000004,-3.4279
"[0.725, 0.075, 0.1, 0.1, 0.0]",0.725,0.075,0.1,0.1,0.0,0.42708999999999997,-3.0008
"[0.7, 0.075, 0.1, 0.1, 0.025]",0.7,0.075,0.1,0.1,0.025,0.42778,-3.1196
"[0.675, 0.075, 0.1, 0.1, 0.05]",0.675,0.075,0.1,0.1,0.05,0.42844,-3.2384000000000004
"[0.65, 0.075, 0.1, 0.1, 0.075]",0.65,0.075,0.1,0.1,0.075,0.42918,-3.3572
"[0.625, 0.075, 0.1, 0.1, 0.1]",0.625,0.075,0.1,0.1,0.1,0.42994,-3.4755000000000003
"[0.6, 0.075, 0.1, 0.1, 0.125]",0.6,0.075,0.1,0.1,0.125,0.43069999999999997,-3.5943000000000005
"[0.7, 0.075, 0.1, 0.125, 0.0]",0.7,0.075,0.1,0.125,0.0,0.43221,-3.286
"[0.675, 0.075, 0.1, 0.125, 0.025]",0.675,0.075,0.1,0.125,0.025,0.43289,-3.4048000000000003
"[0.65, 0.075, 0.1, 0.125, 0.05]",0.65,0.075,0.1,0.125,0.05,0.4336,-3.5236
"[0.625, 0.075, 0.1, 0.125, 0.075]",0.625,0.075,0.1,0.125,0.075,0.43433,-3.6424000000000003
"[0.6, 0.075, 0.1, 0.125, 0.1]",0.6,0.075,0.1,0.125,0.1,0.43511999999999995,-3.7609000000000004
"[0.675, 0.075, 0.1, 0.15, 0.0]",0.675,0.075,0.1,0.15,0.0,0.43775,-3.5712
"[0.65, 0.075, 0.1, 0.15, 0.025]",0.65,0.075,0.1,0.15,0.025,0.43846,-3.6896999999999998
"[0.625, 0.075, 0.1, 0.15, 0.05]",0.625,0.075,0.1,0.15,0.05,0.43918999999999997,-3.8085
"[0.6, 0.075, 0.1, 0.15, 0.075]",0.6,0.075,0.1,0.15,0.075,0.43997,-3.9273
"[0.625, 0.075, 0.1, 0.2, 0.0]",0.625,0.075,0.1,0.2,0.0,0.45019,-4.141299999999999
"[0.6, 0.075, 0.1, 0.2, 0.025]",0.6,0.075,0.1,0.2,0.025,0.45094,-4.2601
"[0.8, 0.075, 0.125, 0.0, 0.0]",0.8,0.075,0.125,0.0,0.0,0.41454,-2.0220000000000002
"[0.775, 0.075, 0.125, 0.0, 0.025]",0.775,0.075,0.125,0.0,0.025,0.41500000000000004,-2.1405
"[0.75, 0.075, 0.125, 0.0, 0.05]",0.75,0.075,0.125,0.0,0.05,0.41547999999999996,-2.2593
"[0.725, 0.075, 0.125, 0.0, 0.075]",0.725,0.075,0.125,0.0,0.075,0.41599,-2.3783000000000003
"[0.7, 0.075, 0.125, 0.0, 0.1]",0.7,0.075,0.125,0.0,0.1,0.4165,-2.4971
"[0.675, 0.075, 0.125, 0.0, 0.125]",0.675,0.075,0.125,0.0,0.125,0.41705000000000003,-2.6159
"[0.65, 0.075, 0.125, 0.0, 0.15]",0.65,0.075,0.125,0.0,0.15,0.41761,-2.7347
"[0.6, 0.075, 0.125, 0.0, 0.2]",0.6,0.075,0.125,0.0,0.2,0.41885,-2.9722999999999997
"[0.775, 0.075, 0.125, 0.025, 0.0]",0.775,0.075,0.125,0.025,0.0,0.41698999999999997,-2.3074
"[0.75, 0.075, 0.125, 0.025, 0.025]",0.75,0.075,0.125,0.025,0.025,0.41742,-2.4261999999999997
"[0.725, 0.075, 0.125, 0.025, 0.05]",0.725,0.075,0.125,0.025,0.05,0.4179,-2.5446999999999997
"[0.7, 0.075, 0.125, 0.025, 0.075]",0.7,0.075,0.125,0.025,0.075,0.41847999999999996,-2.6635
"[0.675, 0.075, 0.125, 0.025, 0.1]",0.675,0.075,0.125,0.025,0.1,0.41898,-2.7823
"[0.65, 0.075, 0.125, 0.025, 0.125]",0.65,0.075,0.125,0.025,0.125,0.41956,-2.9011
"[0.625, 0.075, 0.125, 0.025, 0.15]",0.625,0.075,0.125,0.025,0.15,0.42016,-3.0199000000000003
"[0.75, 0.075, 0.125, 0.05, 0.0]",0.75,0.075,0.125,0.05,0.0,0.41996,-2.5926
"[0.725, 0.075, 0.125, 0.05, 0.025]",0.725,0.075,0.125,0.05,0.025,0.42046000000000006,-2.7116
"[0.7, 0.075, 0.125, 0.05, 0.05]",0.7,0.075,0.125,0.05,0.05,0.42101,-2.8304
"[0.675, 0.075, 0.125, 0.05, 0.075]",0.675,0.075,0.125,0.05,0.075,0.42157999999999995,-2.9492000000000003
"[0.65, 0.075, 0.125, 0.05, 0.1]",0.65,0.075,0.125,0.05,0.1,0.42213,-3.0672
"[0.625, 0.075, 0.125, 0.05, 0.125]",0.625,0.075,0.125,0.05,0.125,0.42278,-3.186
"[0.6, 0.075, 0.125, 0.05, 0.15]",0.6,0.075,0.125,0.05,0.15,0.42352999999999996,-3.3047999999999997
"[0.725, 0.075, 0.125, 0.075, 0.0]",0.725,0.075,0.125,0.075,0.0,0.42357,-2.8779999999999997
"[0.7, 0.075, 0.125, 0.075, 0.025]",0.7,0.075,0.125,0.075,0.025,0.4242,-2.9964999999999997
"[0.675, 0.075, 0.125, 0.075, 0.05]",0.675,0.075,0.125,0.075,0.05,0.42491999999999996,-3.1153000000000004
"[0.65, 0.075, 0.125, 0.075, 0.075]",0.65,0.075,0.125,0.075,0.075,0.42561,-3.2340999999999998
"[0.625, 0.075, 0.125, 0.075, 0.1]",0.625,0.075,0.125,0.075,0.1,0.42632,-3.3529
"[0.6, 0.075, 0.125, 0.075, 0.125]",0.6,0.075,0.125,0.075,0.125,0.42703,-3.4717000000000002
"[0.7, 0.075, 0.125, 0.1, 0.0]",0.7,0.075,0.125,0.1,0.0,0.42819999999999997,-3.1629000000000005
"[0.675, 0.075, 0.125, 0.1, 0.025]",0.675,0.075,0.125,0.1,0.025,0.42894,-3.2817
"[0.65, 0.075, 0.125, 0.1, 0.05]",0.65,0.075,0.125,0.1,0.05,0.42963,-3.4005000000000005
"[0.625, 0.075, 0.125, 0.1, 0.075]",0.625,0.075,0.125,0.1,0.075,0.43034000000000006,-3.5192999999999994
"[0.6, 0.075, 0.125, 0.1, 0.1]",0.6,0.075,0.125,0.1,0.1,0.43110000000000004,-3.6381
"[0.675, 0.075, 0.125, 0.125, 0.0]",0.675,0.075,0.125,0.125,0.0,0.43334,-3.4481
"[0.65, 0.075, 0.125, 0.125, 0.025]",0.65,0.075,0.125,0.125,0.025,0.43404999999999994,-3.5669
"[0.625, 0.075, 0.125, 0.125, 0.05]",0.625,0.075,0.125,0.125,0.05,0.43476,-3.6857
"[0.6, 0.075, 0.125, 0.125, 0.075]",0.6,0.075,0.125,0.125,0.075,0.43554000000000004,-3.8045
"[0.65, 0.075, 0.125, 0.15, 0.0]",0.65,0.075,0.125,0.15,0.0,0.43896,-3.7333
"[0.625, 0.075, 0.125, 0.15, 0.025]",0.625,0.075,0.125,0.15,0.025,0.43968999999999997,-3.8518
"[0.6, 0.075, 0.125, 0.15, 0.05]",0.6,0.075,0.125,0.15,0.05,0.44042000000000003,-3.9706
"[0.6, 0.075, 0.125, 0.2, 0.0]",0.6,0.075,0.125,0.2,0.0,0.45142000000000004,-4.3034
"[0.775, 0.075, 0.15, 0.0, 0.0]",0.775,0.075,0.15,0.0,0.0,0.41540999999999995,-2.1846
"[0.75, 0.075, 0.15, 0.0, 0.025]",0.75,0.075,0.15,0.0,0.025,0.41587,-2.3031
"[0.725, 0.075, 0.15, 0.0, 0.05]",0.725,0.075,0.15,0.0,0.05,0.41635,-2.4221
"[0.7, 0.075, 0.15, 0.0, 0.075]",0.7,0.075,0.15,0.0,0.075,0.41691,-2.5409
"[0.675, 0.075, 0.15, 0.0, 0.1]",0.675,0.075,0.15,0.0,0.1,0.41744000000000003,-2.6592000000000002
"[0.65, 0.075, 0.15, 0.0, 0.125]",0.65,0.075,0.15,0.0,0.125,0.41797,-2.7780000000000005
"[0.625, 0.075, 0.15, 0.0, 0.15]",0.625,0.075,0.15,0.0,0.15,0.41862999999999995,-2.8968
"[0.75, 0.075, 0.15, 0.025, 0.0]",0.75,0.075,0.15,0.025,0.0,0.41786,-2.4695
"[0.725, 0.075, 0.15, 0.025, 0.025]",0.725,0.075,0.15,0.025,0.025,0.41834000000000005,-2.5885
"[0.7, 0.075, 0.15, 0.025, 0.05]",0.7,0.075,0.15,0.025,0.05,0.41884,-2.7073
"[0.675, 0.075, 0.15, 0.025, 0.075]",0.675,0.075,0.15,0.025,0.075,0.41942,-2.8261
"[0.65, 0.075, 0.15, 0.025, 0.1]",0.65,0.075,0.15,0.025,0.1,0.41992,-2.9449
"[0.625, 0.075, 0.15, 0.025, 0.125]",0.625,0.075,0.15,0.025,0.125,0.4205,-3.0637
"[0.6000000000000001, 0.075, 0.15, 0.025, 0.15]",0.6000000000000001,0.075,0.15,0.025,0.15,0.42113,-3.1819999999999995
"[0.725, 0.075, 0.15, 0.05, 0.0]",0.725,0.075,0.15,0.05,0.0,0.4209,-2.7549
"[0.7, 0.075, 0.15, 0.05, 0.025]",0.7,0.075,0.15,0.05,0.025,0.4214,-2.8737
"[0.675, 0.075, 0.15, 0.05, 0.05]",0.675,0.075,0.15,0.05,0.05,0.42195000000000005,-2.9925
"[0.65, 0.075, 0.15, 0.05, 0.075]",0.65,0.075,0.15,0.05,0.075,0.42255,-3.1113
"[0.625, 0.075, 0.15, 0.05, 0.1]",0.625,0.075,0.15,0.05,0.1,0.42323,-3.2298
"[0.6, 0.075, 0.15, 0.05, 0.125]",0.6,0.075,0.15,0.05,0.125,0.42395000000000005,-3.3486000000000002
"[0.7, 0.075, 0.15, 0.075, 0.0]",0.7,0.075,0.15,0.075,0.0,0.42464999999999997,-3.0401
"[0.675, 0.075, 0.15, 0.075, 0.025]",0.675,0.075,0.15,0.075,0.025,0.42537,-3.1586000000000003
"[0.65, 0.075, 0.15, 0.075, 0.05]",0.65,0.075,0.15,0.075,0.05,0.42603,-3.2773999999999996
"[0.625, 0.075, 0.15, 0.075, 0.075]",0.625,0.075,0.15,0.075,0.075,0.42672,-3.3962
"[0.6, 0.075, 0.15, 0.075, 0.1]",0.6,0.075,0.15,0.075,0.1,0.42747999999999997,-3.5149999999999997
"[0.675, 0.075, 0.15, 0.1, 0.0]",0.675,0.075,0.15,0.1,0.0,0.42939,-3.325
"[0.65, 0.075, 0.15, 0.1, 0.025]",0.65,0.075,0.15,0.1,0.025,0.43008,-3.4438
"[0.625, 0.075, 0.15, 0.1, 0.05]",0.625,0.075,0.15,0.1,0.05,0.43076000000000003,-3.5626
"[0.6, 0.075, 0.15, 0.1, 0.075]",0.6,0.075,0.15,0.1,0.075,0.43155,-3.6813999999999996
"[0.65, 0.075, 0.15, 0.125, 0.0]",0.65,0.075,0.15,0.125,0.0,0.43455,-3.6102000000000003
"[0.625, 0.075, 0.15, 0.125, 0.025]",0.625,0.075,0.15,0.125,0.025,0.43526,-3.729
"[0.6, 0.075, 0.15, 0.125, 0.05]",0.6,0.075,0.15,0.125,0.05,0.43597,-3.8478
"[0.625, 0.075, 0.15, 0.15, 0.0]",0.625,0.075,0.15,0.15,0.0,0.44011999999999996,-3.8954
"[0.6000000000000001, 0.075, 0.15, 0.15, 0.025]",0.6000000000000001,0.075,0.15,0.15,0.025,0.44084999999999996,-4.0139
"[0.725, 0.075, 0.2, 0.0, 0.0]",0.725,0.075,0.2,0.0,0.0,0.41725,-2.5090000000000003
"[0.7, 0.075, 0.2, 0.0, 0.025]",0.7,0.075,0.2,0.0,0.025,0.41773000000000005,-2.6275
"[0.675, 0.075, 0.2, 0.0, 0.05]",0.675,0.075,0.2,0.0,0.05,0.41829,-2.7463
"[0.65, 0.075, 0.2, 0.0, 0.075]",0.65,0.075,0.2,0.0,0.075,0.41877,-2.8651
"[0.625, 0.075, 0.2, 0.0, 0.1]",0.625,0.075,0.2,0.0,0.1,0.41933,-2.9839
"[0.6, 0.075, 0.2, 0.0, 0.125]",0.6,0.075,0.2,0.0,0.125,0.41996,-3.1027
"[0.7, 0.075, 0.2, 0.025, 0.0]",0.7,0.075,0.2,0.025,0.0,0.41972,-2.7939
"[0.675, 0.075, 0.2, 0.025, 0.025]",0.675,0.075,0.2,0.025,0.025,0.4202,-2.9127
"[0.6499999999999999, 0.075, 0.2, 0.025, 0.05]",0.6499999999999999,0.075,0.2,0.025,0.05,0.42074999999999996,-3.0315
"[0.625, 0.075, 0.2, 0.025, 0.075]",0.625,0.075,0.2,0.025,0.075,0.42128,-3.1503
"[0.6, 0.075, 0.2, 0.025, 0.1]",0.6,0.075,0.2,0.025,0.1,0.42188,-3.2691
"[0.675, 0.075, 0.2, 0.05, 0.0]",0.675,0.075,0.2,0.05,0.0,0.42278,-3.0791
"[0.6499999999999999, 0.075, 0.2, 0.05, 0.025]",0.6499999999999999,0.075,0.2,0.05,0.025,0.42341,-3.1979
"[0.625, 0.075, 0.2, 0.05, 0.05]",0.625,0.075,0.2,0.05,0.05,0.42408,-3.3167
"[0.6, 0.075, 0.2, 0.05, 0.075]",0.6,0.075,0.2,0.05,0.075,0.42479,-3.4355
"[0.65, 0.075, 0.2, 0.075, 0.0]",0.65,0.075,0.2,0.075,0.0,0.42695,-3.3643
"[0.625, 0.075, 0.2, 0.075, 0.025]",0.625,0.075,0.2,0.075,0.025,0.42762,-3.4827999999999997
"[0.6, 0.075, 0.2, 0.075, 0.05]",0.6,0.075,0.2,0.075,0.05,0.42835,-3.6016
"[0.625, 0.075, 0.2, 0.1, 0.0]",0.625,0.075,0.2,0.1,0.0,0.43171000000000004,-3.6491999999999996
"[0.6, 0.075, 0.2, 0.1, 0.025]",0.6,0.075,0.2,0.1,0.025,0.4324,-3.7680000000000002
"[0.6, 0.075, 0.2, 0.125, 0.0]",0.6,0.075,0.2,0.125,0.0,0.43687,-3.9349000000000003
"[0.9, 0.1, 0.0, 0.0, 0.0]",0.9,0.1,0.0,0.0,0.0,0.41071,-1.3376
"[0.875, 0.1, 0.0, 0.0, 0.025]",0.875,0.1,0.0,0.0,0.025,0.41114,-1.4564
"[0.85, 0.1, 0.0, 0.0, 0.05]",0.85,0.1,0.0,0.0,0.05,0.41154999999999997,-1.5750999999999997
"[0.825, 0.1, 0.0, 0.0, 0.075]",0.825,0.1,0.0,0.0,0.075,0.41203,-1.6939
"[0.8, 0.1, 0.0, 0.0, 0.1]",0.8,0.1,0.0,0.0,0.1,0.41252,-1.8127
"[0.775, 0.1, 0.0, 0.0, 0.125]",0.775,0.1,0.0,0.0,0.125,0.41307000000000005,-1.9315
"[0.75, 0.1, 0.0, 0.0, 0.15]",0.75,0.1,0.0,0.0,0.15,0.41358,-2.0503
"[0.7, 0.1, 0.0, 0.0, 0.2]",0.7,0.1,0.0,0.0,0.2,0.41472000000000003,-2.2874
"[0.875, 0.1, 0.0, 0.025, 0.0]",0.875,0.1,0.0,0.025,0.0,0.41304,-1.6225
"[0.85, 0.1, 0.0, 0.025, 0.025]",0.85,0.1,0.0,0.025,0.025,0.41347,-1.7415
"[0.825, 0.1, 0.0, 0.025, 0.05]",0.825,0.1,0.0,0.025,0.05,0.41396999999999995,-1.8603
"[0.8, 0.1, 0.0, 0.025, 0.075]",0.8,0.1,0.0,0.025,0.075,0.41443,-1.9791000000000003
"[0.775, 0.1, 0.0, 0.025, 0.1]",0.775,0.1,0.0,0.025,0.1,0.41496,-2.0979
"[0.75, 0.1, 0.0, 0.025, 0.125]",0.75,0.1,0.0,0.025,0.125,0.41549,-2.2167
"[0.725, 0.1, 0.0, 0.025, 0.15]",0.725,0.1,0.0,0.025,0.15,0.41609,-2.3355
"[0.675, 0.1, 0.0, 0.025, 0.2]",0.675,0.1,0.0,0.025,0.2,0.41722,-2.573
"[0.85, 0.1, 0.0, 0.05, 0.0]",0.85,0.1,0.0,0.05,0.0,0.41589,-1.9079
"[0.825, 0.1, 0.0, 0.05, 0.025]",0.825,0.1,0.0,0.05,0.025,0.41634,-2.0267
"[0.8, 0.1, 0.0, 0.05, 0.05]",0.8,0.1,0.0,0.05,0.05,0.41687,-2.1455
"[0.775, 0.1, 0.0, 0.05, 0.075]",0.775,0.1,0.0,0.05,0.075,0.41739000000000004,-2.2643
"[0.75, 0.1, 0.0, 0.05, 0.1]",0.75,0.1,0.0,0.05,0.1,0.41794,-2.3828
"[0.725, 0.1, 0.0, 0.05, 0.125]",0.725,0.1,0.0,0.05,0.125,0.41854,-2.5016
"[0.7, 0.1, 0.0, 0.05, 0.15]",0.7,0.1,0.0,0.05,0.15,0.41908999999999996,-2.6204
"[0.6499999999999999, 0.1, 0.0, 0.05, 0.2]",0.6499999999999999,0.1,0.0,0.05,0.2,0.42034,-2.8581999999999996
"[0.825, 0.1, 0.0, 0.075, 0.0]",0.825,0.1,0.0,0.075,0.0,0.41934,-2.1931000000000003
"[0.8, 0.1, 0.0, 0.075, 0.025]",0.8,0.1,0.0,0.075,0.025,0.41988,-2.3116
"[0.775, 0.1, 0.0, 0.075, 0.05]",0.775,0.1,0.0,0.075,0.05,0.42042999999999997,-2.4304
"[0.75, 0.1, 0.0, 0.075, 0.075]",0.75,0.1,0.0,0.075,0.075,0.42097,-2.5492
"[0.725, 0.1, 0.0, 0.075, 0.1]",0.725,0.1,0.0,0.075,0.1,0.42157,-2.668
"[0.7, 0.1, 0.0, 0.075, 0.125]",0.7,0.1,0.0,0.075,0.125,0.42217,-2.7868
"[0.675, 0.1, 0.0, 0.075, 0.15]",0.675,0.1,0.0,0.075,0.15,0.42281,-2.9058
"[0.625, 0.1, 0.0, 0.075, 0.2]",0.625,0.1,0.0,0.075,0.2,0.42430999999999996,-3.1433999999999997
"[0.8, 0.1, 0.0, 0.1, 0.0]",0.8,0.1,0.0,0.1,0.0,0.4234,-2.478
"[0.775, 0.1, 0.0, 0.1, 0.025]",0.775,0.1,0.0,0.1,0.025,0.42397,-2.5968
"[0.75, 0.1, 0.0, 0.1, 0.05]",0.75,0.1,0.0,0.1,0.05,0.42454000000000003,-2.7156000000000002
"[0.725, 0.1, 0.0, 0.1, 0.075]",0.725,0.1,0.0,0.1,0.075,0.42528,-2.8344
"[0.7, 0.1, 0.0, 0.1, 0.1]",0.7,0.1,0.0,0.1,0.1,0.42599,-2.9532
"[0.675, 0.1, 0.0, 0.1, 0.125]",0.675,0.1,0.0,0.1,0.125,0.42674999999999996,-3.0722
"[0.65, 0.1, 0.0, 0.1, 0.15]",0.65,0.1,0.0,0.1,0.15,0.42754,-3.1910000000000003
"[0.6, 0.1, 0.0, 0.1, 0.2]",0.6,0.1,0.0,0.1,0.2,0.42911,-3.4283
"[0.775, 0.1, 0.0, 0.125, 0.0]",0.775,0.1,0.0,0.125,0.0,0.42828,-2.7632
"[0.75, 0.1, 0.0, 0.125, 0.025]",0.75,0.1,0.0,0.125,0.025,0.42896999999999996,-2.882
"[0.725, 0.1, 0.0, 0.125, 0.05]",0.725,0.1,0.0,0.125,0.05,0.42968,-3.0008
"[0.7, 0.1, 0.0, 0.125, 0.075]",0.7,0.1,0.0,0.125,0.075,0.43039000000000005,-3.1196
"[0.675, 0.1, 0.0, 0.125, 0.1]",0.675,0.1,0.0,0.125,0.1,0.43117000000000005,-3.2383
"[0.65, 0.1, 0.0, 0.125, 0.125]",0.65,0.1,0.0,0.125,0.125,0.43188,-3.3570999999999995
"[0.625, 0.1, 0.0, 0.125, 0.15]",0.625,0.1,0.0,0.125,0.15,0.43268999999999996,-3.4758999999999998
"[0.75, 0.1, 0.0, 0.15, 0.0]",0.75,0.1,0.0,0.15,0.0,0.43378,-3.0484
"[0.725, 0.1, 0.0, 0.15, 0.025]",0.725,0.1,0.0,0.15,0.025,0.43449000000000004,-3.1669
"[0.7, 0.1, 0.0, 0.15, 0.05]",0.7,0.1,0.0,0.15,0.05,0.43522,-3.2857000000000003
"[0.675, 0.1, 0.0, 0.15, 0.075]",0.675,0.1,0.0,0.15,0.075,0.43595000000000006,-3.4047
"[0.65, 0.1, 0.0, 0.15, 0.1]",0.65,0.1,0.0,0.15,0.1,0.43676000000000004,-3.5234999999999994
"[0.625, 0.1, 0.0, 0.15, 0.125]",0.625,0.1,0.0,0.15,0.125,0.43749,-3.6423
"[0.6, 0.1, 0.0, 0.15, 0.15]",0.6,0.1,0.0,0.15,0.15,0.43832,-3.7611000000000003
"[0.7, 0.1, 0.0, 0.2, 0.0]",0.7,0.1,0.0,0.2,0.0,0.4461,-3.619
"[0.675, 0.1, 0.0, 0.2, 0.025]",0.675,0.1,0.0,0.2,0.025,0.44684999999999997,-3.7380000000000004
"[0.6499999999999999, 0.1, 0.0, 0.2, 0.05]",0.6499999999999999,0.1,0.0,0.2,0.05,0.44767999999999997,-3.8568
"[0.625, 0.1, 0.0, 0.2, 0.075]",0.625,0.1,0.0,0.2,0.075,0.44843,-3.9756
"[0.6, 0.1, 0.0, 0.2, 0.1]",0.6,0.1,0.0,0.2,0.1,0.44928,-4.0936
"[0.875, 0.1, 0.025, 0.0, 0.0]",0.875,0.1,0.025,0.0,0.0,0.4115,-1.4997000000000003
"[0.85, 0.1, 0.025, 0.0, 0.025]",0.85,0.1,0.025,0.0,0.025,0.41196,-1.6187
"[0.825, 0.1, 0.025, 0.0, 0.05]",0.825,0.1,0.025,0.0,0.05,0.41239,-1.7372
