weights,w_base,w_v12ext,w_v11g93,w_chronos_ft,w_v12ext_g93,w_v14_nn,OOF_recency,OOF_bias_recency_pct
"[0.6, 0.1, 0.1, 0.0, 0.05, 0.15]",0.6,0.1,0.1,0.0,0.05,0.15,0.41694,-2.1181
"[0.725, 0.1, 0.1, 0.0, 0.075, 0.0]",0.725,0.1,0.1,0.0,0.075,0.0,0.41551,-2.3423
"[0.7, 0.1, 0.1, 0.0, 0.075, 0.025]",0.7,0.1,0.1,0.0,0.075,0.025,0.41545,-2.3249
"[0.675, 0.1, 0.1, 0.0, 0.075, 0.05]",0.675,0.1,0.1,0.0,0.075,0.05,0.41558,-2.3075
"[0.65, 0.1, 0.1, 0.0, 0.075, 0.075]",0.65,0.1,0.1,0.0,0.075,0.075,0.41582,-2.2896
"[0.625, 0.1, 0.1, 0.0, 0.075, 0.1]",0.625,0.1,0.1,0.0,0.075,0.1,0.41628,-2.2722
"[0.7, 0.1, 0.1, 0.0, 0.1, 0.0]",0.7,0.1,0.1,0.0,0.1,0.0,0.41607,-2.4611
"[0.675, 0.1, 0.1, 0.0, 0.1, 0.025]",0.675,0.1,0.1,0.0,0.1,0.025,0.41601,-2.4436999999999998
"[0.6499999999999999, 0.1, 0.1, 0.0, 0.1, 0.05]",0.6499999999999999,0.1,0.1,0.0,0.1,0.05,0.41611,-2.4257999999999997
"[0.625, 0.1, 0.1, 0.0, 0.1, 0.075]",0.625,0.1,0.1,0.0,0.1,0.075,0.41645,-2.4084
"[0.6, 0.1, 0.1, 0.0, 0.1, 0.1]",0.6,0.1,0.1,0.0,0.1,0.1,0.41686,-2.391
"[0.65, 0.1, 0.1, 0.0, 0.15, 0.0]",0.65,0.1,0.1,0.0,0.15,0.0,0.41723,-2.6989
"[0.625, 0.1, 0.1, 0.0, 0.15, 0.025]",0.625,0.1,0.1,0.0,0.15,0.025,0.41717,-2.6814999999999998
"[0.6, 0.1, 0.1, 0.0, 0.15, 0.05]",0.6,0.1,0.1,0.0,0.15,0.05,0.41732,-2.6636
"[0.775, 0.1, 0.1, 0.025, 0.0, 0.0]",0.775,0.1,0.1,0.025,0.0,0.0,0.41646,-2.2716000000000003
"[0.75, 0.1, 0.1, 0.025, 0.0, 0.025]",0.75,0.1,0.1,0.025,0.0,0.025,0.41635,-2.2537000000000003
"[0.725, 0.1, 0.1, 0.025, 0.0, 0.05]",0.725,0.1,0.1,0.025,0.0,0.05,0.4165,-2.2363
"[0.7, 0.1, 0.1, 0.025, 0.0, 0.075]",0.7,0.1,0.1,0.025,0.0,0.075,0.41681999999999997,-2.2184
"[0.675, 0.1, 0.1, 0.025, 0.0, 0.1]",0.675,0.1,0.1,0.025,0.0,0.1,0.41727000000000003,-2.201
"[0.625, 0.1, 0.1, 0.025, 0.0, 0.15]",0.625,0.1,0.1,0.025,0.0,0.15,0.41852,-2.1656999999999997
"[0.75, 0.1, 0.1, 0.025, 0.025, 0.0]",0.75,0.1,0.1,0.025,0.025,0.0,0.41698999999999997,-2.3904
"[0.725, 0.1, 0.1, 0.025, 0.025, 0.025]",0.725,0.1,0.1,0.025,0.025,0.025,0.41688000000000003,-2.3725
"[0.7, 0.1, 0.1, 0.025, 0.025, 0.05]",0.7,0.1,0.1,0.025,0.025,0.05,0.41703,-2.3550999999999997
"[0.675, 0.1, 0.1, 0.025, 0.025, 0.075]",0.675,0.1,0.1,0.025,0.025,0.075,0.41732,-2.3372
"[0.6499999999999999, 0.1, 0.1, 0.025, 0.025, 0.1]",0.6499999999999999,0.1,0.1,0.025,0.025,0.1,0.4178,-2.3198
"[0.6, 0.1, 0.1, 0.025, 0.025, 0.15]",0.6,0.1,0.1,0.025,0.025,0.15,0.41907000000000005,-2.2845
"[0.725, 0.1, 0.1, 0.025, 0.05, 0.0]",0.725,0.1,0.1,0.025,0.05,0.0,0.41747,-2.5092
"[0.7, 0.1, 0.1, 0.025, 0.05, 0.025]",0.7,0.1,0.1,0.025,0.05,0.025,0.41742999999999997,-2.4913
"[0.675, 0.1, 0.1, 0.025, 0.05, 0.05]",0.675,0.1,0.1,0.025,0.05,0.05,0.41758,-2.4739000000000004
"[0.6499999999999999, 0.1, 0.1, 0.025, 0.05, 0.075]",0.6499999999999999,0.1,0.1,0.025,0.05,0.075,0.4179,-2.456
"[0.625, 0.1, 0.1, 0.025, 0.05, 0.1]",0.625,0.1,0.1,0.025,0.05,0.1,0.41835,-2.4386
"[0.7, 0.1, 0.1, 0.025, 0.075, 0.0]",0.7,0.1,0.1,0.025,0.075,0.0,0.41800000000000004,-2.628
"[0.675, 0.1, 0.1, 0.025, 0.075, 0.025]",0.675,0.1,0.1,0.025,0.075,0.025,0.41796,-2.6101
"[0.6499999999999999, 0.1, 0.1, 0.025, 0.075, 0.05]",0.6499999999999999,0.1,0.1,0.025,0.075,0.05,0.41816,-2.5927
"[0.625, 0.1, 0.1, 0.025, 0.075, 0.075]",0.625,0.1,0.1,0.025,0.075,0.075,0.4185,-2.5747999999999998
"[0.6, 0.1, 0.1, 0.025, 0.075, 0.1]",0.6,0.1,0.1,0.025,0.075,0.1,0.41892999999999997,-2.5574
"[0.675, 0.1, 0.1, 0.025, 0.1, 0.0]",0.675,0.1,0.1,0.025,0.1,0.0,0.41855,-2.7470000000000003
"[0.6499999999999999, 0.1, 0.1, 0.025, 0.1, 0.025]",0.6499999999999999,0.1,0.1,0.025,0.1,0.025,0.41856000000000004,-2.7291
"[0.625, 0.1, 0.1, 0.025, 0.1, 0.05]",0.625,0.1,0.1,0.025,0.1,0.05,0.41871,-2.7117
"[0.6, 0.1, 0.1, 0.025, 0.1, 0.075]",0.6,0.1,0.1,0.025,0.1,0.075,0.41905000000000003,-2.6938
"[0.625, 0.1, 0.1, 0.025, 0.15, 0.0]",0.625,0.1,0.1,0.025,0.15,0.0,0.41975,-2.9841
"[0.6, 0.1, 0.1, 0.025, 0.15, 0.025]",0.6,0.1,0.1,0.025,0.15,0.025,0.41974,-2.9667000000000003
"[0.75, 0.1, 0.1, 0.05, 0.0, 0.0]",0.75,0.1,0.1,0.05,0.0,0.0,0.41945,-2.5568000000000004
"[0.725, 0.1, 0.1, 0.05, 0.0, 0.025]",0.725,0.1,0.1,0.05,0.0,0.025,0.41949,-2.5389
"[0.7, 0.1, 0.1, 0.05, 0.0, 0.05]",0.7,0.1,0.1,0.05,0.0,0.05,0.41971,-2.5215
"[0.675, 0.1, 0.1, 0.05, 0.0, 0.075]",0.675,0.1,0.1,0.05,0.0,0.075,0.42,-2.5036
"[0.6499999999999999, 0.1, 0.1, 0.05, 0.0, 0.1]",0.6499999999999999,0.1,0.1,0.05,0.0,0.1,0.42044,-2.4862
"[0.6, 0.1, 0.1, 0.05, 0.0, 0.15]",0.6,0.1,0.1,0.05,0.0,0.15,0.42171,-2.4505999999999997
"[0.725, 0.1, 0.1, 0.05, 0.025, 0.0]",0.725,0.1,0.1,0.05,0.025,0.0,0.41998,-2.6756
"[0.7, 0.1, 0.1, 0.05, 0.025, 0.025]",0.7,0.1,0.1,0.05,0.025,0.025,0.42001,-2.6577
"[0.675, 0.1, 0.1, 0.05, 0.025, 0.05]",0.675,0.1,0.1,0.05,0.025,0.05,0.42021,-2.6403
"[0.6499999999999999, 0.1, 0.1, 0.05, 0.025, 0.075]",0.6499999999999999,0.1,0.1,0.05,0.025,0.075,0.42055,-2.6224
"[0.625, 0.1, 0.1, 0.05, 0.025, 0.1]",0.625,0.1,0.1,0.05,0.025,0.1,0.42101,-2.605
"[0.7, 0.1, 0.1, 0.05, 0.05, 0.0]",0.7,0.1,0.1,0.05,0.05,0.0,0.4205,-2.7944
"[0.675, 0.1, 0.1, 0.05, 0.05, 0.025]",0.675,0.1,0.1,0.05,0.05,0.025,0.42056,-2.7765000000000004
"[0.6499999999999999, 0.1, 0.1, 0.05, 0.05, 0.05]",0.6499999999999999,0.1,0.1,0.05,0.05,0.05,0.42076,-2.7591
"[0.625, 0.1, 0.1, 0.05, 0.05, 0.075]",0.625,0.1,0.1,0.05,0.05,0.075,0.42114999999999997,-2.7409
"[0.6, 0.1, 0.1, 0.05, 0.05, 0.1]",0.6,0.1,0.1,0.05,0.05,0.1,0.42156,-2.7235
"[0.675, 0.1, 0.1, 0.05, 0.075, 0.0]",0.675,0.1,0.1,0.05,0.075,0.0,0.42110000000000003,-2.9134
"[0.6499999999999999, 0.1, 0.1, 0.05, 0.075, 0.025]",0.6499999999999999,0.1,0.1,0.05,0.075,0.025,0.42116,-2.8955
"[0.625, 0.1, 0.1, 0.05, 0.075, 0.05]",0.625,0.1,0.1,0.05,0.075,0.05,0.42138,-2.8778
"[0.6, 0.1, 0.1, 0.05, 0.075, 0.075]",0.6,0.1,0.1,0.05,0.075,0.075,0.42169999999999996,-2.8598999999999997
"[0.6499999999999999, 0.1, 0.1, 0.05, 0.1, 0.0]",0.6499999999999999,0.1,0.1,0.05,0.1,0.0,0.42172,-3.0319000000000003
"[0.625, 0.1, 0.1, 0.05, 0.1, 0.025]",0.625,0.1,0.1,0.05,0.1,0.025,0.42178000000000004,-3.0140000000000002
"[0.6, 0.1, 0.1, 0.05, 0.1, 0.05]",0.6,0.1,0.1,0.05,0.1,0.05,0.42197999999999997,-2.9966
"[0.6, 0.1, 0.1, 0.05, 0.15, 0.0]",0.6,0.1,0.1,0.05,0.15,0.0,0.42301,-3.2695000000000003
"[0.725, 0.1, 0.1, 0.075, 0.0, 0.0]",0.725,0.1,0.1,0.075,0.0,0.0,0.42308999999999997,-2.842
"[0.7, 0.1, 0.1, 0.075, 0.0, 0.025]",0.7,0.1,0.1,0.075,0.0,0.025,0.42315,-2.8241
"[0.675, 0.1, 0.1, 0.075, 0.0, 0.05]",0.675,0.1,0.1,0.075,0.0,0.05,0.42335,-2.8064
"[0.65, 0.1, 0.1, 0.075, 0.0, 0.075]",0.65,0.1,0.1,0.075,0.0,0.075,0.42367,-2.7889999999999997
"[0.625, 0.1, 0.1, 0.075, 0.0, 0.1]",0.625,0.1,0.1,0.075,0.0,0.1,0.42411,-2.7711
"[0.7, 0.1, 0.1, 0.075, 0.025, 0.0]",0.7,0.1,0.1,0.075,0.025,0.0,0.42366000000000004,-2.9605
"[0.675, 0.1, 0.1, 0.075, 0.025, 0.025]",0.675,0.1,0.1,0.075,0.025,0.025,0.42377,-2.9426000000000005
"[0.6499999999999999, 0.1, 0.1, 0.075, 0.025, 0.05]",0.6499999999999999,0.1,0.1,0.075,0.025,0.05,0.42395,-2.9252000000000002
"[0.625, 0.1, 0.1, 0.075, 0.025, 0.075]",0.625,0.1,0.1,0.075,0.025,0.075,0.42429,-2.9073
"[0.6, 0.1, 0.1, 0.075, 0.025, 0.1]",0.6,0.1,0.1,0.075,0.025,0.1,0.42473,-2.8899
"[0.675, 0.1, 0.1, 0.075, 0.05, 0.0]",0.675,0.1,0.1,0.075,0.05,0.0,0.4244,-3.0795000000000003
"[0.6499999999999999, 0.1, 0.1, 0.075, 0.05, 0.025]",0.6499999999999999,0.1,0.1,0.075,0.05,0.025,0.42429,-3.0616
"[0.625, 0.1, 0.1, 0.075, 0.05, 0.05]",0.625,0.1,0.1,0.075,0.05,0.05,0.42452,-3.0442
"[0.6, 0.1, 0.1, 0.075, 0.05, 0.075]",0.6,0.1,0.1,0.075,0.05,0.075,0.42484,-3.0263
"[0.65, 0.1, 0.1, 0.075, 0.075, 0.0]",0.65,0.1,0.1,0.075,0.075,0.0,0.42506,-3.1983
"[0.625, 0.1, 0.1, 0.075, 0.075, 0.025]",0.625,0.1,0.1,0.075,0.075,0.025,0.42494,-3.1804
"[0.6, 0.1, 0.1, 0.075, 0.075, 0.05]",0.6,0.1,0.1,0.075,0.075,0.05,0.42513999999999996,-3.163
"[0.625, 0.1, 0.1, 0.075, 0.1, 0.0]",0.625,0.1,0.1,0.075,0.1,0.0,0.42579999999999996,-3.3171000000000004
"[0.6, 0.1, 0.1, 0.075, 0.1, 0.025]",0.6,0.1,0.1,0.075,0.1,0.025,0.42557,-3.2992
"[0.7, 0.1, 0.1, 0.1, 0.0, 0.0]",0.7,0.1,0.1,0.1,0.0,0.0,0.42766,-3.1269
"[0.675, 0.1, 0.1, 0.1, 0.0, 0.025]",0.675,0.1,0.1,0.1,0.0,0.025,0.42748,-3.1095
"[0.6499999999999999, 0.1, 0.1, 0.1, 0.0, 0.05]",0.6499999999999999,0.1,0.1,0.1,0.0,0.05,0.42757,-3.0915999999999997
"[0.625, 0.1, 0.1, 0.1, 0.0, 0.075]",0.625,0.1,0.1,0.1,0.0,0.075,0.42787,-3.0742000000000003
"[0.6, 0.1, 0.1, 0.1, 0.0, 0.1]",0.6,0.1,0.1,0.1,0.0,0.1,0.42835,-3.0563000000000002
"[0.675, 0.1, 0.1, 0.1, 0.025, 0.0]",0.675,0.1,0.1,0.1,0.025,0.0,0.42842,-3.2459
"[0.6499999999999999, 0.1, 0.1, 0.1, 0.025, 0.025]",0.6499999999999999,0.1,0.1,0.1,0.025,0.025,0.42817,-3.2284999999999995
"[0.625, 0.1, 0.1, 0.1, 0.025, 0.05]",0.625,0.1,0.1,0.1,0.025,0.05,0.42813999999999997,-3.2106
"[0.6, 0.1, 0.1, 0.1, 0.025, 0.075]",0.6,0.1,0.1,0.1,0.025,0.075,0.42847,-3.1932
"[0.6499999999999999, 0.1, 0.1, 0.1, 0.05, 0.0]",0.6499999999999999,0.1,0.1,0.1,0.05,0.0,0.42911,-3.3647
"[0.625, 0.1, 0.1, 0.1, 0.05, 0.025]",0.625,0.1,0.1,0.1,0.05,0.025,0.42893000000000003,-3.3468
"[0.6, 0.1, 0.1, 0.1, 0.05, 0.05]",0.6,0.1,0.1,0.1,0.05,0.05,0.42884,-3.3294000000000006
"[0.625, 0.1, 0.1, 0.1, 0.075, 0.0]",0.625,0.1,0.1,0.1,0.075,0.0,0.42987,-3.4835000000000003
"[0.6, 0.1, 0.1, 0.1, 0.075, 0.025]",0.6,0.1,0.1,0.1,0.075,0.025,0.42962,-3.4656
"[0.6, 0.1, 0.1, 0.1, 0.1, 0.0]",0.6,0.1,0.1,0.1,0.1,0.0,0.43058,-3.6023
"[0.65, 0.1, 0.1, 0.15, 0.0, 0.0]",0.65,0.1,0.1,0.15,0.0,0.0,0.43836,-3.6975
"[0.625, 0.1, 0.1, 0.15, 0.0, 0.025]",0.625,0.1,0.1,0.15,0.0,0.025,0.43815,-3.6801000000000004
"[0.6, 0.1, 0.1, 0.15, 0.0, 0.05]",0.6,0.1,0.1,0.15,0.0,0.05,0.43811,-3.6618999999999997
"[0.625, 0.1, 0.1, 0.15, 0.025, 0.0]",0.625,0.1,0.1,0.15,0.025,0.0,0.43917,-3.8160000000000003
"[0.6, 0.1, 0.1, 0.15, 0.025, 0.025]",0.6,0.1,0.1,0.15,0.025,0.025,0.43889,-3.7986
"[0.6, 0.1, 0.1, 0.15, 0.05, 0.0]",0.6,0.1,0.1,0.15,0.05,0.0,0.4399,-3.9348
"[0.75, 0.1, 0.15, 0.0, 0.0, 0.0]",0.75,0.1,0.15,0.0,0.0,0.0,0.4158,-2.3109
"[0.725, 0.1, 0.15, 0.0, 0.0, 0.025]",0.725,0.1,0.15,0.0,0.0,0.025,0.41576,-2.2935
"[0.7, 0.1, 0.15, 0.0, 0.0, 0.05]",0.7,0.1,0.15,0.0,0.0,0.05,0.41587,-2.2753
"[0.675, 0.1, 0.15, 0.0, 0.0, 0.075]",0.675,0.1,0.15,0.0,0.0,0.075,0.41609,-2.2579000000000002
"[0.65, 0.1, 0.15, 0.0, 0.0, 0.1]",0.65,0.1,0.15,0.0,0.0,0.1,0.4165,-2.24
"[0.6, 0.1, 0.15, 0.0, 0.0, 0.15]",0.6,0.1,0.15,0.0,0.0,0.15,0.41777,-2.2047
"[0.725, 0.1, 0.15, 0.0, 0.025, 0.0]",0.725,0.1,0.15,0.0,0.025,0.0,0.41630999999999996,-2.4294000000000002
"[0.7, 0.1, 0.15, 0.0, 0.025, 0.025]",0.7,0.1,0.15,0.0,0.025,0.025,0.41625,-2.4120000000000004
"[0.675, 0.1, 0.15, 0.0, 0.025, 0.05]",0.675,0.1,0.15,0.0,0.025,0.05,0.41635,-2.3941
"[0.65, 0.1, 0.15, 0.0, 0.025, 0.075]",0.65,0.1,0.15,0.0,0.025,0.075,0.41659999999999997,-2.3766999999999996
"[0.625, 0.1, 0.15, 0.0, 0.025, 0.1]",0.625,0.1,0.15,0.0,0.025,0.1,0.41706,-2.3588
"[0.7, 0.1, 0.15, 0.0, 0.05, 0.0]",0.7,0.1,0.15,0.0,0.05,0.0,0.41684,-2.5482
"[0.675, 0.1, 0.15, 0.0, 0.05, 0.025]",0.675,0.1,0.15,0.0,0.05,0.025,0.41678000000000004,-2.5303
"[0.65, 0.1, 0.15, 0.0, 0.05, 0.05]",0.65,0.1,0.15,0.0,0.05,0.05,0.41691,-2.5129
"[0.625, 0.1, 0.15, 0.0, 0.05, 0.075]",0.625,0.1,0.15,0.0,0.05,0.075,0.41715,-2.4955
"[0.6, 0.1, 0.15, 0.0, 0.05, 0.1]",0.6,0.1,0.15,0.0,0.05,0.1,0.41761000000000004,-2.4776000000000002
"[0.675, 0.1, 0.15, 0.0, 0.075, 0.0]",0.675,0.1,0.15,0.0,0.075,0.0,0.41737,-2.6672000000000002
"[0.65, 0.1, 0.15, 0.0, 0.075, 0.025]",0.65,0.1,0.15,0.0,0.075,0.025,0.41729,-2.6493
"[0.625, 0.1, 0.15, 0.0, 0.075, 0.05]",0.625,0.1,0.15,0.0,0.075,0.05,0.41744000000000003,-2.6319
"[0.6, 0.1, 0.15, 0.0, 0.075, 0.075]",0.6,0.1,0.15,0.0,0.075,0.075,0.41773,-2.614
"[0.65, 0.1, 0.15, 0.0, 0.1, 0.0]",0.65,0.1,0.15,0.0,0.1,0.0,0.41793,-2.786
"[0.625, 0.1, 0.15, 0.0, 0.1, 0.025]",0.625,0.1,0.15,0.0,0.1,0.025,0.41791999999999996,-2.7681
"[0.6, 0.1, 0.15, 0.0, 0.1, 0.05]",0.6,0.1,0.15,0.0,0.1,0.05,0.41802,-2.7507
"[0.6, 0.1, 0.15, 0.0, 0.15, 0.0]",0.6,0.1,0.15,0.0,0.15,0.0,0.41914,-3.0236
"[0.725, 0.1, 0.15, 0.025, 0.0, 0.0]",0.725,0.1,0.15,0.025,0.0,0.0,0.41827000000000003,-2.5958
"[0.7, 0.1, 0.15, 0.025, 0.0, 0.025]",0.7,0.1,0.15,0.025,0.0,0.025,0.41820999999999997,-2.5784000000000002
"[0.675, 0.1, 0.15, 0.025, 0.0, 0.05]",0.675,0.1,0.15,0.025,0.0,0.05,0.41840999999999995,-2.5604999999999998
"[0.65, 0.1, 0.15, 0.025, 0.0, 0.075]",0.65,0.1,0.15,0.025,0.0,0.075,0.4187,-2.5431
"[0.625, 0.1, 0.15, 0.025, 0.0, 0.1]",0.625,0.1,0.15,0.025,0.0,0.1,0.41913,-2.5252
"[0.7, 0.1, 0.15, 0.025, 0.025, 0.0]",0.7,0.1,0.15,0.025,0.025,0.0,0.41877000000000003,-2.7146
"[0.675, 0.1, 0.15, 0.025, 0.025, 0.025]",0.675,0.1,0.15,0.025,0.025,0.025,0.41874,-2.6972
"[0.65, 0.1, 0.15, 0.025, 0.025, 0.05]",0.65,0.1,0.15,0.025,0.025,0.05,0.41891,-2.6793
"[0.625, 0.1, 0.15, 0.025, 0.025, 0.075]",0.625,0.1,0.15,0.025,0.025,0.075,0.41925,-2.6619
"[0.6, 0.1, 0.15, 0.025, 0.025, 0.1]",0.6,0.1,0.15,0.025,0.025,0.1,0.41971,-2.644
"[0.675, 0.1, 0.15, 0.025, 0.05, 0.0]",0.675,0.1,0.15,0.025,0.05,0.0,0.41933,-2.8335999999999997
"[0.65, 0.1, 0.15, 0.025, 0.05, 0.025]",0.65,0.1,0.15,0.025,0.05,0.025,0.41929,-2.8162000000000003
"[0.625, 0.1, 0.15, 0.025, 0.05, 0.05]",0.625,0.1,0.15,0.025,0.05,0.05,0.41949000000000003,-2.7983
"[0.6, 0.1, 0.15, 0.025, 0.05, 0.075]",0.6,0.1,0.15,0.025,0.05,0.075,0.41983000000000004,-2.7809
"[0.65, 0.1, 0.15, 0.025, 0.075, 0.0]",0.65,0.1,0.15,0.025,0.075,0.0,0.41986,-2.9524
"[0.625, 0.1, 0.15, 0.025, 0.075, 0.025]",0.625,0.1,0.15,0.025,0.075,0.025,0.41989,-2.935
"[0.6, 0.1, 0.15, 0.025, 0.075, 0.05]",0.6,0.1,0.15,0.025,0.075,0.05,0.42003999999999997,-2.9171
"[0.625, 0.1, 0.15, 0.025, 0.1, 0.0]",0.625,0.1,0.15,0.025,0.1,0.0,0.42046,-3.0712
"[0.6, 0.1, 0.15, 0.025, 0.1, 0.025]",0.6,0.1,0.15,0.025,0.1,0.025,0.42049000000000003,-3.0533
"[0.7, 0.1, 0.15, 0.05, 0.0, 0.0]",0.7,0.1,0.15,0.05,0.0,0.0,0.42135999999999996,-2.8810000000000002
"[0.675, 0.1, 0.15, 0.05, 0.0, 0.025]",0.675,0.1,0.15,0.05,0.0,0.025,0.42139,-2.8636
"[0.65, 0.1, 0.15, 0.05, 0.0, 0.05]",0.65,0.1,0.15,0.05,0.0,0.05,0.42159,-2.8457
"[0.625, 0.1, 0.15, 0.05, 0.0, 0.075]",0.625,0.1,0.15,0.05,0.0,0.075,0.42193,-2.8283
"[0.6, 0.1, 0.15, 0.05, 0.0, 0.1]",0.6,0.1,0.15,0.05,0.0,0.1,0.42239000000000004,-2.8104
"[0.675, 0.1, 0.15, 0.05, 0.025, 0.0]",0.675,0.1,0.15,0.05,0.025,0.0,0.42188000000000003,-3.0
"[0.65, 0.1, 0.15, 0.05, 0.025, 0.025]",0.65,0.1,0.15,0.05,0.025,0.025,0.42194,-2.9825999999999997
"[0.625, 0.1, 0.15, 0.05, 0.025, 0.05]",0.625,0.1,0.15,0.05,0.025,0.05,0.42213999999999996,-2.9647
"[0.6, 0.1, 0.15, 0.05, 0.025, 0.075]",0.6,0.1,0.15,0.05,0.025,0.075,0.42248,-2.9473
"[0.65, 0.1, 0.15, 0.05, 0.05, 0.0]",0.65,0.1,0.15,0.05,0.05,0.0,0.42247999999999997,-3.1188000000000002
"[0.625, 0.1, 0.15, 0.05, 0.05, 0.025]",0.625,0.1,0.15,0.05,0.05,0.025,0.42254,-3.1014000000000004
"[0.6, 0.1, 0.15, 0.05, 0.05, 0.05]",0.6,0.1,0.15,0.05,0.05,0.05,0.42274,-3.0835
"[0.625, 0.1, 0.15, 0.05, 0.075, 0.0]",0.625,0.1,0.15,0.05,0.075,0.0,0.42314,-3.2375999999999996
"[0.6, 0.1, 0.15, 0.05, 0.075, 0.025]",0.6,0.1,0.15,0.05,0.075,0.025,0.42311,-3.2202
"[0.6, 0.1, 0.15, 0.05, 0.1, 0.0]",0.6,0.1,0.15,0.05,0.1,0.0,0.42385000000000006,-3.3561
"[0.675, 0.1, 0.15, 0.075, 0.0, 0.0]",0.675,0.1,0.15,0.075,0.0,0.0,0.42527000000000004,-3.1664000000000003
"[0.65, 0.1, 0.15, 0.075, 0.0, 0.025]",0.65,0.1,0.15,0.075,0.0,0.025,0.42512,-3.149
"[0.625, 0.1, 0.15, 0.075, 0.0, 0.05]",0.625,0.1,0.15,0.075,0.0,0.05,0.4253,-3.1308000000000002
"[0.6, 0.1, 0.15, 0.075, 0.0, 0.075]",0.6,0.1,0.15,0.075,0.0,0.075,0.42562,-3.1134
"[0.65, 0.1, 0.15, 0.075, 0.025, 0.0]",0.65,0.1,0.15,0.075,0.025,0.0,0.42596,-3.2849000000000004
"[0.625, 0.1, 0.15, 0.075, 0.025, 0.025]",0.625,0.1,0.15,0.075,0.025,0.025,0.4257,-3.2675
"[0.6, 0.1, 0.15, 0.075, 0.025, 0.05]",0.6,0.1,0.15,0.075,0.025,0.05,0.42586999999999997,-3.2496
"[0.625, 0.1, 0.15, 0.075, 0.05, 0.0]",0.625,0.1,0.15,0.075,0.05,0.0,0.42662,-3.4037
"[0.6, 0.1, 0.15, 0.075, 0.05, 0.025]",0.6,0.1,0.15,0.075,0.05,0.025,0.42644,-3.3863
"[0.6, 0.1, 0.15, 0.075, 0.075, 0.0]",0.6,0.1,0.15,0.075,0.075,0.0,0.42735999999999996,-3.5225000000000004
"[0.65, 0.1, 0.15, 0.1, 0.0, 0.0]",0.65,0.1,0.15,0.1,0.0,0.0,0.42998000000000003,-3.4513
"[0.625, 0.1, 0.15, 0.1, 0.0, 0.025]",0.625,0.1,0.15,0.1,0.0,0.025,0.42979999999999996,-3.4338999999999995
"[0.6, 0.1, 0.15, 0.1, 0.0, 0.05]",0.6,0.1,0.15,0.1,0.0,0.05,0.42969,-3.4165
"[0.625, 0.1, 0.15, 0.1, 0.025, 0.0]",0.625,0.1,0.15,0.1,0.025,0.0,0.43072,-3.5701
"[0.6, 0.1, 0.15, 0.1, 0.025, 0.025]",0.6,0.1,0.15,0.1,0.025,0.025,0.43049000000000004,-3.5526999999999997
"[0.6, 0.1, 0.15, 0.1, 0.05, 0.0]",0.6,0.1,0.15,0.1,0.05,0.0,0.43143,-3.6889000000000003
"[0.6, 0.1, 0.15, 0.15, 0.0, 0.0]",0.6,0.1,0.15,0.15,0.0,0.0,0.44079999999999997,-4.0222
"[0.85, 0.15, 0.0, 0.0, 0.0, 0.0]",0.85,0.15,0.0,0.0,0.0,0.0,0.41149,-1.5906999999999998
"[0.825, 0.15, 0.0, 0.0, 0.0, 0.025]",0.825,0.15,0.0,0.0,0.0,0.025,0.41137999999999997,-1.5728
"[0.8, 0.15, 0.0, 0.0, 0.0, 0.05]",0.8,0.15,0.0,0.0,0.0,0.05,0.41146,-1.5554
"[0.775, 0.15, 0.0, 0.0, 0.0, 0.075]",0.775,0.15,0.0,0.0,0.0,0.075,0.41166,-1.5375
"[0.75, 0.15, 0.0, 0.0, 0.0, 0.1]",0.75,0.15,0.0,0.0,0.0,0.1,0.41202,-1.5198
"[0.7, 0.15, 0.0, 0.0, 0.0, 0.15]",0.7,0.15,0.0,0.0,0.0,0.15,0.41315999999999997,-1.4845000000000002
"[0.825, 0.15, 0.0, 0.0, 0.025, 0.0]",0.825,0.15,0.0,0.0,0.025,0.0,0.41190000000000004,-1.7094999999999998
"[0.8, 0.15, 0.0, 0.0, 0.025, 0.025]",0.8,0.15,0.0,0.0,0.025,0.025,0.41189,-1.6916000000000002
"[0.775, 0.15, 0.0, 0.0, 0.025, 0.05]",0.775,0.15,0.0,0.0,0.025,0.05,0.41191999999999995,-1.6739000000000002
"[0.75, 0.15, 0.0, 0.0, 0.025, 0.075]",0.75,0.15,0.0,0.0,0.025,0.075,0.41217,-1.6560000000000001
"[0.725, 0.15, 0.0, 0.0, 0.025, 0.1]",0.725,0.15,0.0,0.0,0.025,0.1,0.4125,-1.6386
"[0.675, 0.15, 0.0, 0.0, 0.025, 0.15]",0.675,0.15,0.0,0.0,0.025,0.15,0.41369,-1.6033
"[0.8, 0.15, 0.0, 0.0, 0.05, 0.0]",0.8,0.15,0.0,0.0,0.05,0.0,0.41238,-1.8283
"[0.775, 0.15, 0.0, 0.0, 0.05, 0.025]",0.775,0.15,0.0,0.0,0.05,0.025,0.41237,-1.8101
"[0.75, 0.15, 0.0, 0.0, 0.05, 0.05]",0.75,0.15,0.0,0.0,0.05,0.05,0.41243,-1.7927
"[0.725, 0.15, 0.0, 0.0, 0.05, 0.075]",0.725,0.15,0.0,0.0,0.05,0.075,0.41267,-1.7748
"[0.7, 0.15, 0.0, 0.0, 0.05, 0.1]",0.7,0.15,0.0,0.0,0.05,0.1,0.41303,-1.7573999999999999
"[0.65, 0.15, 0.0, 0.0, 0.05, 0.15]",0.65,0.15,0.0,0.0,0.05,0.15,0.41425,-1.7221
